"year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled","year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled"
"2015","12","17","DL","SFO","LAX","1200","1159","-1","80","86","1320","1325","5","0","0","2015","12","17","DL","LAX","JFK","1600","1557","-3","317","309","17","6","-11","0","0"
"2015","12","17","AA","SFO","CLT","1320","1319","-1","290","289","2110","2108","-2","0","0","2015","12","17","AA","CLT","JFK","2214","2213","-1","105","106","2359","2359","0","0","0"
"2015","12","17","AS","SFO","SEA","1635","1644","9","125","124","1840","1848","8","0","0","2015","12","17","AS","SEA","JFK","2130","2130","0","330","303","600","533","-27","0","0"
"2015","12","17","AS","SFO","SEA","1805","1757","-8","129","125","2014","2002","-12","0","0","2015","12","17","AS","SEA","JFK","2130","2130","0","330","303","600","533","-27","0","0"
"2015","12","17","VX","SFO","LAS","1845","1841","-4","85","85","2010","2006","-4","0","0","2015","12","17","VX","LAS","JFK","2210","2231","21","285","270","555","601","6","0","0"
"2015","12","17","DL","SFO","LAX","1900","1855","-5","90","82","2030","2017","-13","0","0","2015","12","17","DL","LAX","JFK","2130","2130","0","315","308","545","538","-7","0","0"
"2015","12","17","DL","SFO","LAX","2000","2020","20","87","110","2127","2210","43","0","0","2015","12","17","DL","LAX","JFK","2359","2400","1","316","335","815","835","20","0","0"
"2015","12","17","DL","SFO","LAX","2000","2020","20","87","110","2127","2210","43","0","0","2015","12","17","DL","LAX","JFK","2255","2320","25","320","335","715","755","40","0","0"
"2015","12","17","AA","SFO","CLT","2225","2245","20","287","278","612","623","11","0","0","2015","12","18","AA","CLT","JFK","730","740","10","110","95","920","915","-5","0","0"
"2015","12","18","DL","SFO","MSP","5","2358","-7","215","205","540","523","-17","0","0","2015","12","18","DL","MSP","JFK","710","708","-2","165","140","1055","1028","-27","0","0"
"2015","12","18","AA","SFO","CLT","15","12","-3","290","291","805","803","-2","0","0","2015","12","18","AA","CLT","JFK","915","924","9","105","93","1100","1057","-3","0","0"
"2015","12","18","AA","SFO","ORD","500","500","0","257","253","1117","1113","-4","0","0","2015","12","18","AA","ORD","JFK","1240","1236","-4","140","137","1600","1553","-7","0","0"
"2015","12","18","AA","SFO","DFW","515","511","-4","210","207","1045","1038","-7","0","0","2015","12","18","AA","DFW","JFK","1150","1216","26","210","183","1620","1619","-1","0","0"
"2015","12","18","DL","SFO","MSP","630","632","2","223","211","1213","1203","-10","0","0","2015","12","18","DL","MSP","JFK","1437","1435","-2","162","145","1819","1800","-19","0","0"
"2015","12","18","DL","SFO","LAX","800","759","-1","95","96","935","935","0","0","0","2015","12","18","DL","LAX","JFK","1130","1210","40","325","300","1955","2010","15","0","0"
"2015","12","18","B6","SFO","LAS","800","754","-6","93","102","933","936","3","0","0","2015","12","18","B6","LAS","JFK","1208","1214","6","292","281","2000","1955","-5","0","0"
"2015","12","18","DL","SFO","MSP","800","758","-2","221","213","1341","1331","-10","0","0","2015","12","18","DL","MSP","JFK","1437","1435","-2","162","145","1819","1800","-19","0","0"
"2015","12","18","DL","SFO","LAX","900","905","5","90","140","1030","1125","55","0","0","2015","12","18","DL","LAX","JFK","1405","1414","9","323","301","2228","2215","-13","0","0"
"2015","12","18","AA","SFO","ORD","948","1004","16","261","248","1609","1612","3","0","0","2015","12","18","AA","ORD","JFK","1835","1829","-6","141","196","2156","2245","49","0","0"
"2015","12","18","DL","SFO","LAX","1100","1214","74","85","88","1225","1342","77","0","0","2015","12","18","DL","LAX","JFK","1600","1634","34","317","291","17","25","8","0","0"
"2015","12","18","AA","SFO","CLT","1115","1124","9","297","275","1912","1859","-13","0","0","2015","12","18","AA","CLT","JFK","2010","2045","35","109","105","2159","2230","31","0","0"
"2015","12","18","DL","SFO","LAX","1200","1331","91","80","93","1320","1504","104","0","0","2015","12","18","DL","LAX","JFK","1600","1634","34","317","291","17","25","8","0","0"
"2015","12","18","AA","SFO","CLT","1320","1336","16","290","286","2110","2122","12","0","0","2015","12","18","AA","CLT","JFK","2214","2237","23","105","97","2359","14","15","0","0"
"2015","12","18","DL","SFO","LAX","1600","1807","127","86","87","1726","1934","128","0","0","2015","12","18","DL","LAX","JFK","2130","2146","16","315","292","545","538","-7","0","0"
"2015","12","18","AS","SFO","SEA","1635","1644","9","125","113","1840","1837","-3","0","0","2015","12","18","AS","SEA","JFK","2130","2133","3","330","282","600","515","-45","0","0"
"2015","12","18","DL","SFO","LAX","1700","1821","81","80","92","1820","1953","93","0","0","2015","12","18","DL","LAX","JFK","2130","2146","16","315","292","545","538","-7","0","0"
"2015","12","18","B6","SFO","LAS","1725","1826","61","91","83","1856","1949","53","0","0","2015","12","18","B6","LAS","JFK","2135","2136","1","281","269","516","505","-11","0","0"
"2015","12","18","AA","SFO","CLT","2225","2233","8","287","264","612","557","-15","0","0","2015","12","19","AA","CLT","JFK","730","845","75","110","124","920","1049","89","0","0"
"2015","12","19","AA","SFO","CLT","15","14","-1","290","284","805","758","-7","0","0","2015","12","19","AA","CLT","JFK","915","950","35","105","98","1100","1128","28","0","0"
"2015","12","19","AA","SFO","DFW","515","517","2","210","201","1045","1038","-7","0","0","2015","12","19","AA","DFW","JFK","1200","1229","29","211","188","1631","1637","6","0","0"
"2015","12","19","DL","SFO","LAX","600","621","21","90","92","730","753","23","0","0","2015","12","19","DL","LAX","JFK","840","856","16","328","295","1708","1651","-17","0","0"
"2015","12","19","AA","SFO","ORD","948","1009","21","261","225","1609","1554","-15","0","0","2015","12","19","AA","ORD","JFK","1835","1837","2","141","142","2156","2159","3","0","0"
"2015","12","19","DL","SFO","LAX","1000","954","-6","80","87","1120","1121","1","0","0","2015","12","19","DL","LAX","JFK","1300","1329","29","320","290","2120","2119","-1","0","0"
"2015","12","19","AA","SFO","DFW","1015","1012","-3","210","199","1545","1531","-14","0","0","2015","12","19","AA","DFW","JFK","1655","1651","-4","208","244","2123","2155","32","0","0"
"2015","12","19","AA","SFO","ORD","1105","1108","3","275","241","1740","1709","-31","0","0","2015","12","19","AA","ORD","JFK","1835","1837","2","141","142","2156","2159","3","0","0"
"2015","12","19","AA","SFO","CLT","1320","1523","123","290","286","2110","2309","119","0","0","2015","12","19","AA","CLT","JFK","2214","26","132","105","93","2359","159","120","0","0"
"2015","12","19","DL","SFO","LAX","1400","1425","25","80","91","1520","1556","36","0","0","2015","12","19","DL","LAX","JFK","1625","1701","36","319","299","44","100","16","0","0"
"2015","12","19","AS","SFO","SEA","1635","1632","-3","125","127","1840","1839","-1","0","0","2015","12","19","AS","SEA","JFK","2130","2136","6","330","293","600","529","-31","0","0"
"2015","12","19","B6","SFO","LAS","1725","1722","-3","91","80","1856","1842","-14","0","0","2015","12","19","B6","LAS","JFK","2135","2140","5","281","275","516","515","-1","0","0"
"2015","12","19","AS","SFO","SEA","1805","1758","-7","130","126","2015","2004","-11","0","0","2015","12","19","AS","SEA","JFK","2130","2136","6","330","293","600","529","-31","0","0"
"2015","12","20","AA","SFO","CLT","15","16","1","290","283","805","759","-6","0","0","2015","12","20","AA","CLT","JFK","915","923","8","105","106","1100","1109","9","0","0"
"2015","12","20","AA","SFO","DFW","515","513","-2","210","196","1045","1029","-16","0","0","2015","12","20","AA","DFW","JFK","1150","1152","2","210","189","1620","1601","-19","0","0"
"2015","12","20","DL","SFO","LAX","600","602","2","90","76","730","718","-12","0","0","2015","12","20","DL","LAX","JFK","840","909","29","328","299","1708","1708","0","0","0"
"2015","12","20","B6","SFO","LAS","800","803","3","93","97","933","940","7","0","0","2015","12","20","B6","LAS","JFK","1208","1235","27","292","277","2000","2012","12","0","0"
"2015","12","20","AA","SFO","ORD","948","952","4","261","243","1609","1555","-14","0","0","2015","12","20","AA","ORD","JFK","1835","1835","0","141","125","2156","2140","-16","0","0"
"2015","12","20","DL","SFO","LAX","1000","959","-1","80","85","1120","1124","4","0","0","2015","12","20","DL","LAX","JFK","1300","1335","35","326","318","2126","2153","27","0","0"
"2015","12","20","AA","SFO","DFW","1015","1009","-6","210","192","1545","1521","-24","0","0","2015","12","20","AA","DFW","JFK","1655","1715","20","208","201","2123","2136","13","0","0"
"2015","12","1","DL","SFO","MSP","5","4","-1","215","212","540","536","-4","0","0","2015","12","1","DL","MSP","JFK","710","710","0","165","147","1055","1037","-18","0","0"
"2015","12","1","AA","SFO","CLT","15","13","-2","290","297","805","810","5","0","0","2015","12","1","AA","CLT","JFK","915","914","-1","105","99","1100","1053","-7","0","0"
"2015","12","1","AA","SFO","ORD","500","507","7","257","251","1117","1118","1","0","0","2015","12","1","AA","ORD","JFK","1240","1410","90","140","138","1600","1728","88","0","0"
"2015","12","1","AA","SFO","DFW","515","508","-7","210","191","1045","1019","-26","0","0","2015","12","1","AA","DFW","JFK","1150","1236","46","210","227","1620","1723","63","0","0"
"2015","12","1","DL","SFO","LAX","800","757","-3","92","101","932","938","6","0","0","2015","12","1","DL","LAX","JFK","1130","1139","9","325","301","1955","1940","-15","0","0"
"2015","12","1","AA","SFO","ORD","948","1005","17","261","252","1609","1617","8","0","0","2015","12","1","AA","ORD","JFK","1835","1846","11","141","154","2156","2220","24","0","0"
"2015","12","1","AA","SFO","DFW","1030","1045","15","210","194","1600","1559","-1","0","0","2015","12","1","AA","DFW","JFK","1700","1721","21","210","210","2130","2151","21","0","0"
"2015","12","1","DL","SFO","LAX","1100","1113","13","85","73","1225","1226","1","0","0","2015","12","1","DL","LAX","JFK","1405","1412","7","323","293","2228","2205","-23","0","0"
"2015","12","1","AA","SFO","ORD","1104","1105","1","275","266","1739","1731","-8","0","0","2015","12","1","AA","ORD","JFK","1835","1846","11","141","154","2156","2220","24","0","0"
"2015","12","1","AA","SFO","CLT","1115","1107","-8","297","305","1912","1912","0","0","0","2015","12","1","AA","CLT","JFK","2010","2015","5","109","136","2159","2231","32","0","0"
"2015","12","1","DL","SFO","LAX","1200","1157","-3","80","72","1320","1309","-11","0","0","2015","12","1","DL","LAX","JFK","1600","1557","-3","317","314","17","11","-6","0","0"
"2015","12","1","DL","SFO","LAX","1200","1157","-3","80","72","1320","1309","-11","0","0","2015","12","1","DL","LAX","JFK","1405","1412","7","323","293","2228","2205","-23","0","0"
"2015","12","1","AS","SFO","SEA","1805","1754","-11","124","120","2009","1954","-15","0","0","2015","12","1","AS","SEA","JFK","2130","2127","-3","330","331","600","558","-2","0","0"
"2015","12","1","DL","SFO","LAX","1900","1856","-4","90","75","2030","2011","-19","0","0","2015","12","1","DL","LAX","JFK","2255","2253","-2","320","307","715","700","-15","0","0"
"2015","12","1","DL","SFO","LAX","1900","1856","-4","90","75","2030","2011","-19","0","0","2015","12","1","DL","LAX","JFK","2130","2131","1","315","288","545","519","-26","0","0"
"2015","12","1","DL","SFO","LAX","2000","1959","-1","87","89","2127","2128","1","0","0","2015","12","1","DL","LAX","JFK","2255","2253","-2","320","307","715","700","-15","0","0"
"2015","12","1","AA","SFO","CLT","2225","2223","-2","287","279","612","602","-10","0","0","2015","12","2","AA","CLT","JFK","730","727","-3","110","93","920","900","-20","0","0"
"2015","12","2","AA","SFO","CLT","15","8","-7","290","276","805","744","-21","0","0","2015","12","2","AA","CLT","JFK","915","913","-2","105","93","1100","1046","-14","0","0"
"2015","12","2","AA","SFO","ORD","500","457","-3","257","254","1117","1111","-6","0","0","2015","12","2","AA","ORD","JFK","1240","1256","16","140",,"1600","1927",,"1","0"
"2015","12","2","AA","SFO","DFW","515","507","-8","210","197","1045","1024","-21","0","0","2015","12","2","AA","DFW","JFK","1150","1153","3","210",,"1620",,,"1","0"
"2015","12","2","B6","SFO","LAS","730","726","-4","100","84","910","850","-20","0","0","2015","12","2","B6","LAS","JFK","1145","1150","5","289","293","1934","1943","9","0","0"
"2015","12","2","DL","SFO","LAX","800","755","-5","95","124","935","959","24","0","0","2015","12","2","DL","LAX","JFK","1130","1145","15","325","317","1955","2002","7","0","0"
"2015","12","2","DL","SFO","LAX","900","858","-2","90","86","1030","1024","-6","0","0","2015","12","2","DL","LAX","JFK","1130","1145","15","325","317","1955","2002","7","0","0"
"2015","12","2","AA","SFO","ORD","948","1001","13","261","272","1609","1633","24","0","0","2015","12","2","AA","ORD","JFK","1835","1906","31","141","167","2156","2253","57","0","0"
"2015","12","2","AA","SFO","DFW","1030","1024","-6","210","213","1600","1557","-3","0","0","2015","12","2","AA","DFW","JFK","1700","1659","-1","210","228","2130","2147","17","0","0"
"2015","12","2","DL","SFO","LAX","1100","1126","26","85","92","1225","1258","33","0","0","2015","12","2","DL","LAX","JFK","1405","1403","-2","323","332","2228","2235","7","0","0"
"2015","12","2","AA","SFO","ORD","1104","1100","-4","275","255","1739","1715","-24","0","0","2015","12","2","AA","ORD","JFK","1835","1906","31","141","167","2156","2253","57","0","0"
"2015","12","2","AA","SFO","CLT","1115","1110","-5","297","287","1912","1857","-15","0","0","2015","12","2","AA","CLT","JFK","2010","2018","8","109","118","2159","2216","17","0","0"
"2015","12","2","DL","SFO","LAX","1200","1157","-3","80","80","1320","1317","-3","0","0","2015","12","2","DL","LAX","JFK","1600","1559","-1","317","314","17","13","-4","0","0"
"2015","12","2","AA","SFO","CLT","1320","1332","12","290","282","2110","2114","4","0","0","2015","12","2","AA","CLT","JFK","2214","2227","13","105","94","2359","1","2","0","0"
"2015","12","2","DL","SFO","LAX","1600","1813","133","86","89","1726","1942","136","0","0","2015","12","2","DL","LAX","JFK","2130","2134","4","315","310","545","544","-1","0","0"
"2015","12","2","AS","SFO","SEA","1805","1757","-8","124","121","2009","1958","-11","0","0","2015","12","2","AS","SEA","JFK","2130","2138","8","330","311","600","549","-11","0","0"
"2015","12","2","DL","SFO","LAX","1900","1928","28","90","69","2030","2037","7","0","0","2015","12","2","DL","LAX","JFK","2255","2253","-2","320","316","715","709","-6","0","0"
"2015","12","2","AA","SFO","CLT","2225","2222","-3","287","277","612","559","-13","0","0","2015","12","3","AA","CLT","JFK","730","729","-1","110","84","920","853","-27","0","0"
"2015","12","3","DL","SFO","MSP","5","2400","-5","215","213","540","533","-7","0","0","2015","12","3","DL","MSP","JFK","710","705","-5","165","163","1055","1048","-7","0","0"
"2015","12","3","AA","SFO","CLT","15","21","6","290","297","805","818","13","0","0","2015","12","3","AA","CLT","JFK","915","923","8","105","87","1100","1050","-10","0","0"
"2015","12","3","AA","SFO","ORD","500","458","-2","257","252","1117","1110","-7","0","0","2015","12","3","AA","ORD","JFK","1240","1239","-1","140","169","1600","1628","28","0","0"
"2015","12","3","AA","SFO","DFW","515","523","8","210","209","1045","1052","7","0","0","2015","12","3","AA","DFW","JFK","1150","1243","53","210","207","1620","1710","50","0","0"
"2015","12","3","DL","SFO","LAX","700","656","-4","90","119","830","855","25","0","0","2015","12","3","DL","LAX","JFK","1130","1134","4","325","322","1955","1956","1","0","0"
"2015","12","3","B6","SFO","LAS","730","725","-5","100","93","910","858","-12","0","0","2015","12","3","B6","LAS","JFK","1145","1143","-2","289","294","1934","1937","3","0","0"
"2015","12","3","DL","SFO","LAX","800","754","-6","92","96","932","930","-2","0","0","2015","12","3","DL","LAX","JFK","1130","1134","4","325","322","1955","1956","1","0","0"
"2015","12","3","AA","SFO","ORD","948","952","4","261","266","1609","1618","9","0","0","2015","12","3","AA","ORD","JFK","1835","1900","25","141","130","2156","2210","14","0","0"
"2015","12","3","AA","SFO","CLT","1115","1235","80","297","308","1912","2043","91","0","0","2015","12","3","AA","CLT","JFK","2214","2216","2","105","94","2359","2350","-9","0","0"
"2015","12","3","DL","SFO","LAX","1600","1827","147","86","103","1726","2010","164","0","0","2015","12","3","DL","LAX","JFK","2255","2309","14","320","310","715","719","4","0","0"
"2015","12","3","DL","SFO","LAX","1600","1827","147","86","103","1726","2010","164","0","0","2015","12","3","DL","LAX","JFK","2130","2128","-2","315","304","545","532","-13","0","0"
"2015","12","3","AS","SFO","SEA","1635","1710","35","123","114","1838","1904","26","0","0","2015","12","3","AS","SEA","JFK","2130","2127","-3","330","325","600","552","-8","0","0"
"2015","12","3","DL","SFO","LAX","1700","1830","90","80","87","1820","1957","97","0","0","2015","12","3","DL","LAX","JFK","2130","2128","-2","315","304","545","532","-13","0","0"
"2015","12","3","B6","SFO","LAS","1722","1900","98","97","86","1859","2026","87","0","0","2015","12","3","B6","LAS","JFK","2155","2212","17","281","289","536","601","25","0","0"
"2015","12","3","VX","SFO","LAS","1845","2013","88","85","87","2010","2140","90","0","0","2015","12","3","VX","LAS","JFK","2210","2352","102","285","283","555","735","100","0","0"
"2015","12","3","DL","SFO","LAX","1900","2029","89","90","81","2030","2150","80","0","0","2015","12","3","DL","LAX","JFK","2359","2359","0","316","301","815","800","-15","0","0"
"2015","12","3","DL","SFO","LAX","1900","2029","89","90","81","2030","2150","80","0","0","2015","12","3","DL","LAX","JFK","2255","2309","14","320","310","715","719","4","0","0"
"2015","12","3","AA","SFO","CLT","2225","2225","0","287","286","612","611","-1","0","0","2015","12","4","AA","CLT","JFK","915","911","-4","105","95","1100","1046","-14","0","0"
"2015","12","3","AA","SFO","CLT","2225","2225","0","287","286","612","611","-1","0","0","2015","12","4","AA","CLT","JFK","730","730","0","110","108","920","918","-2","0","0"
"2015","12","4","AA","SFO","CLT","15","15","0","290","293","805","808","3","0","0","2015","12","4","AA","CLT","JFK","915","911","-4","105","95","1100","1046","-14","0","0"
"2015","12","4","AA","SFO","ORD","500","503","3","257","240","1117","1103","-14","0","0","2015","12","4","AA","ORD","JFK","1240","1238","-2","140","144","1600","1602","2","0","0"
"2015","12","4","AA","SFO","DFW","515","511","-4","210","194","1045","1025","-20","0","0","2015","12","4","AA","DFW","JFK","1150","1150","0","210","190","1620","1600","-20","0","0"
"2015","12","4","B6","SFO","LAS","730","729","-1","100","89","910","858","-12","0","0","2015","12","4","B6","LAS","JFK","1145","1145","0","289","286","1934","1931","-3","0","0"
"2015","12","4","DL","SFO","LAX","800","847","47","92","85","932","1012","40","0","0","2015","12","4","DL","LAX","JFK","1130","1128","-2","325","318","1955","1946","-9","0","0"
"2015","12","4","DL","SFO","LAX","900","855","-5","90","86","1030","1021","-9","0","0","2015","12","4","DL","LAX","JFK","1130","1128","-2","325","318","1955","1946","-9","0","0"
"2015","12","4","AA","SFO","ORD","948","941","-7","261","240","1609","1541","-28","0","0","2015","12","4","AA","ORD","JFK","1835","1828","-7","141","147","2156","2155","-1","0","0"
"2015","12","4","AA","SFO","DFW","1030","1026","-4","210","194","1600","1540","-20","0","0","2015","12","4","AA","DFW","JFK","1700","1659","-1","210","209","2130","2128","-2","0","0"
"2015","12","4","DL","SFO","LAX","1100","1058","-2","85","78","1225","1216","-9","0","0","2015","12","4","DL","LAX","JFK","1405","1438","33","323","291","2228","2229","1","0","0"
"2015","12","4","AA","SFO","ORD","1104","1059","-5","275","254","1739","1713","-26","0","0","2015","12","4","AA","ORD","JFK","1835","1828","-7","141","147","2156","2155","-1","0","0"
"2015","12","4","AA","SFO","CLT","1115","1111","-4","297","290","1912","1901","-11","0","0","2015","12","4","AA","CLT","JFK","2010","2008","-2","109","140","2159","2228","29","0","0"
"2015","12","4","DL","SFO","LAX","1200","1159","-1","80","73","1320","1312","-8","0","0","2015","12","4","DL","LAX","JFK","1600","1553","-7","317","302","17","2355","-22","0","0"
"2015","12","4","DL","SFO","LAX","1200","1159","-1","80","73","1320","1312","-8","0","0","2015","12","4","DL","LAX","JFK","1405","1438","33","323","291","2228","2229","1","0","0"
"2015","12","4","AS","SFO","SEA","1635","1630","-5","123","132","1838","1842","4","0","0","2015","12","4","AS","SEA","JFK","2130","2121","-9","330","323","600","544","-16","0","0"
"2015","12","4","DL","SFO","LAX","1700","1719","19","80","73","1820","1832","12","0","0","2015","12","4","DL","LAX","JFK","2130","2125","-5","315","336","545","601","16","0","0"
"2015","12","4","B6","SFO","LAS","1722","1737","15","97","90","1859","1907","8","0","0","2015","12","4","B6","LAS","JFK","2155","2149","-6","281","282","536","531","-5","0","0"
"2015","12","4","AS","SFO","SEA","1805","1750","-15","124","129","2009","1959","-10","0","0","2015","12","4","AS","SEA","JFK","2130","2121","-9","330","323","600","544","-16","0","0"
"2015","12","4","VX","SFO","LAS","1845","1857","12","85","84","2010","2021","11","0","0","2015","12","4","VX","LAS","JFK","2210","2202","-8","285","296","555","558","3","0","0"
"2015","12","4","DL","SFO","LAX","1900","1910","10","90","83","2030","2033","3","0","0","2015","12","4","DL","LAX","JFK","2255","2248","-7","320","319","715","707","-8","0","0"
"2015","12","4","DL","SFO","LAX","2000","2002","2","87","72","2127","2114","-13","0","0","2015","12","4","DL","LAX","JFK","2359","2350","-9","316","316","815","806","-9","0","0"
"2015","12","4","DL","SFO","LAX","2000","2002","2","87","72","2127","2114","-13","0","0","2015","12","4","DL","LAX","JFK","2255","2248","-7","320","319","715","707","-8","0","0"
"2015","12","4","DL","SFO","LAX","2100","2116","16","90","83","2230","2239","9","0","0","2015","12","4","DL","LAX","JFK","2359","2350","-9","316","316","815","806","-9","0","0"
"2015","12","5","DL","SFO","MSP","5","1","-4","213","197","538","518","-20","0","0","2015","12","5","DL","MSP","JFK","710","712","2","163","150","1053","1042","-11","0","0"
"2015","12","5","AA","SFO","CLT","15","10","-5","290","276","805","746","-19","0","0","2015","12","5","AA","CLT","JFK","915","917","2","105","92","1100","1049","-11","0","0"
"2015","12","5","AA","SFO","DFW","515","508","-7","210","215","1045","1043","-2","0","0","2015","12","5","AA","DFW","JFK","1150","1209","19","210","200","1620","1629","9","0","0"
"2015","12","5","B6","SFO","LAS","730","731","1","100","84","910","855","-15","0","0","2015","12","5","B6","LAS","JFK","1145","1143","-2","289","291","1934","1934","0","0","0"
"2015","12","5","DL","SFO","LAX","800","756","-4","90","83","930","919","-11","0","0","2015","12","5","DL","LAX","JFK","1130","1127","-3","325","344","1955","2011","16","0","0"
"2015","12","5","AA","SFO","ORD","948","953","5","261","245","1609","1558","-11","0","0","2015","12","5","AA","ORD","JFK","1835","1828","-7","141","137","2156","2145","-11","0","0"
"2015","12","5","AA","SFO","DFW","1030","1023","-7","210","190","1600","1533","-27","0","0","2015","12","5","AA","DFW","JFK","1700","1657","-3","210","219","2130","2136","6","0","0"
"2015","12","5","AA","SFO","ORD","1104","1102","-2","275","255","1739","1717","-22","0","0","2015","12","5","AA","ORD","JFK","1835","1828","-7","141","137","2156","2145","-11","0","0"
"2015","12","5","DL","SFO","LAX","1200","1202","2","80","88","1320","1330","10","0","0","2015","12","5","DL","LAX","JFK","1405","1509","64","318","301","2223","2310","47","0","0"
"2015","12","5","AA","SFO","CLT","1320","1331","11","290","274","2110","2105","-5","0","0","2015","12","5","AA","CLT","JFK","2214","2217","3","105","109","2359","6","7","0","0"
"2015","12","5","AS","SFO","SEA","1635","1631","-4","123","124","1838","1835","-3","0","0","2015","12","5","AS","SEA","JFK","2130","2130","0","330","307","600","537","-23","0","0"
"2015","12","5","B6","SFO","LAS","1722","1729","7","97","79","1859","1848","-11","0","0","2015","12","5","B6","LAS","JFK","2155","2148","-7","281","276","536","524","-12","0","0"
"2015","12","5","AS","SFO","SEA","1805","1749","-16","124","114","2009","1943","-26","0","0","2015","12","5","AS","SEA","JFK","2130","2130","0","330","307","600","537","-23","0","0"
"2015","12","5","VX","SFO","LAS","1950","1945","-5","90","80","2120","2105","-15","0","0","2015","12","5","VX","LAS","JFK","2210","2209","-1","285","280","555","549","-6","0","0"
"2015","12","6","AA","SFO","DFW","515","508","-7","210","196","1045","1024","-21","0","0","2015","12","6","AA","DFW","JFK","1150","1146","-4","210","194","1620","1600","-20","0","0"
"2015","12","6","B6","SFO","LAS","730","754","24","100","89","910","923","13","0","0","2015","12","6","B6","LAS","JFK","1145","1147","2","289","282","1934","1929","-5","0","0"
"2015","12","6","DL","SFO","LAX","800","759","-1","92","90","932","929","-3","0","0","2015","12","6","DL","LAX","JFK","1130","1139","9","325","312","1955","1951","-4","0","0"
"2015","12","6","DL","SFO","LAX","900","857","-3","90","98","1030","1035","5","0","0","2015","12","6","DL","LAX","JFK","1130","1139","9","325","312","1955","1951","-4","0","0"
"2015","12","6","AA","SFO","ORD","948","949","1","261","259","1609","1608","-1","0","0","2015","12","6","AA","ORD","JFK","1835","1833","-2","141","132","2156","2145","-11","0","0"
"2015","12","6","AA","SFO","DFW","1030","1027","-3","210","202","1600","1549","-11","0","0","2015","12","6","AA","DFW","JFK","1700","1656","-4","210","206","2130","2122","-8","0","0"
"2015","12","6","DL","SFO","LAX","1100","1228","88","85","74","1225","1342","77","0","0","2015","12","6","DL","LAX","JFK","1600","1559","-1","317","316","17","15","-2","0","0"
"2015","12","6","AA","SFO","CLT","1115","1131","16","297","286","1912","1917","5","0","0","2015","12","6","AA","CLT","JFK","2214","2209","-5","105","106","2359","2355","-4","0","0"
"2015","12","6","DL","SFO","LAX","1200","1258","58","80","82","1320","1420","60","0","0","2015","12","6","DL","LAX","JFK","1600","1559","-1","317","316","17","15","-2","0","0"
"2015","12","6","AS","SFO","SEA","1635","1733","58","125","127","1840","1940","60","0","0","2015","12","6","AS","SEA","JFK","2130","2136","6","330","309","600","545","-15","0","0"
"2015","12","6","DL","SFO","LAX","1700","1703","3","80","95","1820","1838","18","0","0","2015","12","6","DL","LAX","JFK","2130","2124","-6","315","328","545","552","7","0","0"
"2015","12","6","B6","SFO","LAS","1722","1824","62","97","81","1859","1945","46","0","0","2015","12","6","B6","LAS","JFK","2155","2153","-2","281","272","536","525","-11","0","0"
"2015","12","6","AS","SFO","SEA","1805","1823","18","129","132","2014","2035","21","0","0","2015","12","6","AS","SEA","JFK","2130","2136","6","330","309","600","545","-15","0","0"
"2015","12","6","VX","SFO","LAS","1845","1910","25","85","92","2010","2042","32","0","0","2015","12","6","VX","LAS","JFK","2210","2306","56","285","279","555","645","50","0","0"
"2015","12","6","DL","SFO","LAX","1900","1943","43","90","75","2030","2058","28","0","0","2015","12","6","DL","LAX","JFK","2359","2353","-6","316","325","815","818","3","0","0"
"2015","12","6","DL","SFO","LAX","1900","1943","43","90","75","2030","2058","28","0","0","2015","12","6","DL","LAX","JFK","2255","2252","-3","320","318","715","710","-5","0","0"
"2015","12","6","DL","SFO","LAX","2000","2012","12","87","88","2127","2140","13","0","0","2015","12","6","DL","LAX","JFK","2359","2353","-6","316","325","815","818","3","0","0"
"2015","12","6","DL","SFO","LAX","2000","2012","12","87","88","2127","2140","13","0","0","2015","12","6","DL","LAX","JFK","2255","2252","-3","320","318","715","710","-5","0","0"
"2015","12","6","AA","SFO","CLT","2225","2220","-5","287","278","612","558","-14","0","0","2015","12","7","AA","CLT","JFK","730","800","30","110","121","920","1001","41","0","0"
"2015","12","7","DL","SFO","MSP","5","2","-3","215","203","540","525","-15","0","0","2015","12","7","DL","MSP","JFK","710","708","-2","165","161","1055","1049","-6","0","0"
"2015","12","7","AA","SFO","CLT","15","5","-10","290","286","805","751","-14","0","0","2015","12","7","AA","CLT","JFK","915","918","3","105","95","1100","1053","-7","0","0"
"2015","12","7","AA","SFO","ORD","500","501","1","257","260","1117","1121","4","0","0","2015","12","7","AA","ORD","JFK","1240","1259","19","140","140","1600","1619","19","0","0"
"2015","12","7","AA","SFO","DFW","515","509","-6","210","205","1045","1034","-11","0","0","2015","12","7","AA","DFW","JFK","1150","1152","2","210","207","1620","1619","-1","0","0"
"2015","12","7","DL","SFO","LAX","800","839","39","92","80","932","959","27","0","0","2015","12","7","DL","LAX","JFK","1130","1134","4","325","339","1955","2013","18","0","0"
"2015","12","7","AA","SFO","ORD","948","948","0","261","261","1609","1609","0","0","0","2015","12","7","AA","ORD","JFK","1835","1826","-9","141","132","2156","2138","-18","0","0"
